0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 9, 4

0, 0, 0

0, 0, 0

0, 5, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

2, 0, 0

0, 0, 0

0, 0, 0

0, 8, 2

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

6, 8, 8

0, 6, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 17, 14

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 8, 6

0, 0, 0

0, 0, 0

0, 32, 26

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

1, 1, 7

0, 0, 0

1, 18, 6

0, 0, 0

0, 0, 0

0, 0, 0

0, 4, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 4, 2

0, 0, 0

0, 13, 9

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 0, 0

0, 14, 6

0, 0, 0

0, 0, 0

0, 4, 4

0, 0, 0

0, 0, 0

0, 0, 0

0, 8, 4

0, 0, 0

0, 0, 0

